Panel,Data_Type,Panel_Description,Station,Cluster,Cluster_Name,StationType,Is_Traffic_Station,X_Variable,X_Label,X_Raw_Value,X_Norm,Y_Variable,Y_Label,Y_Raw_Value,Y_Norm,Baseline_Feature_Name,Cluster_Feature_Values,Notes
e,environmental_gradient_point,Environmental gradient proof matrix point.,静安七一中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0018805978593519714,0.24272350616951552,green_space_composite,Green Space Density (3km),0.18880334006318414,0.07342409081789791,Baseline+Meteorology,Emission=0.007729; Landuse=-0.058190; POI=0.115840; Temp=0.022559; Topo=0.192579; UCP=0.185908,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,静安共和新路路边站,3,Cluster 4 (Traffic–topology responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.003728436181751064,0.4987883870341981,building_density_aggregate,Building Density (3km),0.2530628697492885,0.8291503315850145,Baseline+Meteorology,Emission=1.093010; Landuse=-0.166600; POI=-0.254365; Temp=-0.027275; Topo=0.630899; UCP=0.053119,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,静安共和新路路边站,3,Cluster 4 (Traffic–topology responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.003728436181751064,0.4987883870341981,height_std_aggregate,Building Height Std (3km),14.025520287665863,0.500044518549184,Baseline+Meteorology,Emission=1.093010; Landuse=-0.166600; POI=-0.254365; Temp=-0.027275; Topo=0.630899; UCP=0.053119,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,静安共和新路路边站,3,Cluster 4 (Traffic–topology responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.003728436181751064,0.4987883870341981,frontal_area_density_aggregate,Frontal Area Density (3km),0.498174700059889,0.6061284891853036,Baseline+Meteorology,Emission=1.093010; Landuse=-0.166600; POI=-0.254365; Temp=-0.027275; Topo=0.630899; UCP=0.053119,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,静安共和新路路边站,3,Cluster 4 (Traffic–topology responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.003728436181751064,0.4987883870341981,building_impervious_composite,Building & Impervious (3km),0.8137086470360957,0.9588927861977492,Baseline+Meteorology,Emission=1.093010; Landuse=-0.166600; POI=-0.254365; Temp=-0.027275; Topo=0.630899; UCP=0.053119,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,静安共和新路路边站,3,Cluster 4 (Traffic–topology responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.003728436181751064,0.4987883870341981,green_space_composite,Green Space Density (3km),0.18541758764513266,0.06923102720547265,Baseline+Meteorology,Emission=1.093010; Landuse=-0.166600; POI=-0.254365; Temp=-0.027275; Topo=0.630899; UCP=0.053119,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,静安和田中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0033316887813914847,0.4438089688811275,building_density_aggregate,Building Density (3km),0.2524375074796124,0.8270731360850203,Baseline+Meteorology,Emission=0.060406; Landuse=0.065218; POI=0.122480; Temp=0.009325; Topo=0.014195; UCP=0.131657,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,静安和田中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0033316887813914847,0.4438089688811275,height_std_aggregate,Building Height Std (3km),14.948652588368958,0.548756666613796,Baseline+Meteorology,Emission=0.060406; Landuse=0.065218; POI=0.122480; Temp=0.009325; Topo=0.014195; UCP=0.131657,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,静安和田中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0033316887813914847,0.4438089688811275,frontal_area_density_aggregate,Frontal Area Density (3km),0.5291608361095886,0.6442683595139043,Baseline+Meteorology,Emission=0.060406; Landuse=0.065218; POI=0.122480; Temp=0.009325; Topo=0.014195; UCP=0.131657,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,静安和田中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0033316887813914847,0.4438089688811275,building_impervious_composite,Building & Impervious (3km),0.8085358536955045,0.9523288791753374,Baseline+Meteorology,Emission=0.060406; Landuse=0.065218; POI=0.122480; Temp=0.009325; Topo=0.014195; UCP=0.131657,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,静安和田中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0033316887813914847,0.4438089688811275,green_space_composite,Green Space Density (3km),0.18934628737309747,0.07409650047092624,Baseline+Meteorology,Emission=0.060406; Landuse=0.065218; POI=0.122480; Temp=0.009325; Topo=0.014195; UCP=0.131657,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,静安市北高新,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002964141472019058,0.39287596416652015,building_density_aggregate,Building Density (3km),0.2490096972116419,0.8156873643352306,Baseline+Meteorology,Emission=0.246621; Landuse=-0.068907; POI=-0.116148; Temp=-0.023306; Topo=0.190673; UCP=-0.640707,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,静安市北高新,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002964141472019058,0.39287596416652015,height_std_aggregate,Building Height Std (3km),11.425311985862113,0.36283587391631095,Baseline+Meteorology,Emission=0.246621; Landuse=-0.068907; POI=-0.116148; Temp=-0.023306; Topo=0.190673; UCP=-0.640707,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,静安市北高新,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002964141472019058,0.39287596416652015,frontal_area_density_aggregate,Frontal Area Density (3km),0.37824516154191595,0.4585109533845222,Baseline+Meteorology,Emission=0.246621; Landuse=-0.068907; POI=-0.116148; Temp=-0.023306; Topo=0.190673; UCP=-0.640707,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,静安市北高新,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002964141472019058,0.39287596416652015,building_impervious_composite,Building & Impervious (3km),0.782668511617408,0.919505060952176,Baseline+Meteorology,Emission=0.246621; Landuse=-0.068907; POI=-0.116148; Temp=-0.023306; Topo=0.190673; UCP=-0.640707,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,静安市北高新,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.002964141472019058,0.39287596416652015,green_space_composite,Green Space Density (3km),0.21652034121477384,0.1077500351352219,Baseline+Meteorology,Emission=0.246621; Landuse=-0.068907; POI=-0.116148; Temp=-0.023306; Topo=0.190673; UCP=-0.640707,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,静安延安西路路边站,4,Cluster 5 (Traffic–land-use responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.0016779539376271036,0.2146420495586036,building_density_aggregate,Building Density (3km),0.2852951956603091,0.9362128225334986,Baseline+Meteorology,Emission=0.050524; Landuse=0.050076; POI=-0.068417; Temp=-0.015842; Topo=-1.888187; UCP=0.002999,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,静安延安西路路边站,4,Cluster 5 (Traffic–land-use responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.0016779539376271036,0.2146420495586036,height_std_aggregate,Building Height Std (3km),21.807529760009373,0.9106881471691427,Baseline+Meteorology,Emission=0.050524; Landuse=0.050076; POI=-0.068417; Temp=-0.015842; Topo=-1.888187; UCP=0.002999,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,静安延安西路路边站,4,Cluster 5 (Traffic–land-use responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.0016779539376271036,0.2146420495586036,frontal_area_density_aggregate,Frontal Area Density (3km),0.8051474816772993,0.9839717306439748,Baseline+Meteorology,Emission=0.050524; Landuse=0.050076; POI=-0.068417; Temp=-0.015842; Topo=-1.888187; UCP=0.002999,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,静安延安西路路边站,4,Cluster 5 (Traffic–land-use responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.0016779539376271036,0.2146420495586036,building_impervious_composite,Building & Impervious (3km),0.7744402382111271,0.9090639669362997,Baseline+Meteorology,Emission=0.050524; Landuse=0.050076; POI=-0.068417; Temp=-0.015842; Topo=-1.888187; UCP=0.002999,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,静安延安西路路边站,4,Cluster 5 (Traffic–land-use responsive),交通站,Yes,emission_other_density_aggregate,Relative Emission Intensity,0.0016779539376271036,0.2146420495586036,green_space_composite,Green Space Density (3km),0.22107386912465007,0.1133893229004074,Baseline+Meteorology,Emission=0.050524; Landuse=0.050076; POI=-0.068417; Temp=-0.015842; Topo=-1.888187; UCP=0.002999,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,静安监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00157380589948088,0.2002096965453927,building_density_aggregate,Building Density (3km),0.2737715967830481,0.8979361805096946,Baseline+Meteorology,Emission=0.084242; Landuse=0.070690; POI=0.061845; Temp=0.003210; Topo=0.070706; UCP=0.072383,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,静安监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00157380589948088,0.2002096965453927,height_std_aggregate,Building Height Std (3km),20.641138736192833,0.8491396430055345,Baseline+Meteorology,Emission=0.084242; Landuse=0.070690; POI=0.061845; Temp=0.003210; Topo=0.070706; UCP=0.072383,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,静安监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00157380589948088,0.2002096965453927,frontal_area_density_aggregate,Frontal Area Density (3km),0.7550339314194251,0.9222885215637749,Baseline+Meteorology,Emission=0.084242; Landuse=0.070690; POI=0.061845; Temp=0.003210; Topo=0.070706; UCP=0.072383,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,静安监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00157380589948088,0.2002096965453927,building_impervious_composite,Building & Impervious (3km),0.7825068211742311,0.9192998872741368,Baseline+Meteorology,Emission=0.084242; Landuse=0.070690; POI=0.061845; Temp=0.003210; Topo=0.070706; UCP=0.072383,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,静安监测站,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00157380589948088,0.2002096965453927,green_space_composite,Green Space Density (3km),0.21100823386868434,0.10092360074579558,Baseline+Meteorology,Emission=0.084242; Landuse=0.070690; POI=0.061845; Temp=0.003210; Topo=0.070706; UCP=0.072383,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,黄浦瑞金,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0020130254177743753,0.2610747041934895,building_density_aggregate,Building Density (3km),0.3044990183514296,1.0,Baseline+Meteorology,Emission=0.060672; Landuse=-0.130351; POI=0.047116; Temp=-0.022698; Topo=0.111021; UCP=-0.017242,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,黄浦瑞金,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0020130254177743753,0.2610747041934895,height_std_aggregate,Building Height Std (3km),20.83293020887345,0.8592601583505532,Baseline+Meteorology,Emission=0.060672; Landuse=-0.130351; POI=0.047116; Temp=-0.022698; Topo=0.111021; UCP=-0.017242,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,黄浦瑞金,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0020130254177743753,0.2610747041934895,frontal_area_density_aggregate,Frontal Area Density (3km),0.818169396293894,1.0,Baseline+Meteorology,Emission=0.060672; Landuse=-0.130351; POI=0.047116; Temp=-0.022698; Topo=0.111021; UCP=-0.017242,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,黄浦瑞金,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0020130254177743753,0.2610747041934895,building_impervious_composite,Building & Impervious (3km),0.8138676075061911,0.9590944957340181,Baseline+Meteorology,Emission=0.060672; Landuse=-0.130351; POI=0.047116; Temp=-0.022698; Topo=0.111021; UCP=-0.017242,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,黄浦瑞金,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0020130254177743753,0.2610747041934895,green_space_composite,Green Space Density (3km),0.18391290557989573,0.06736756324325982,Baseline+Meteorology,Emission=0.060672; Landuse=-0.130351; POI=0.047116; Temp=-0.022698; Topo=0.111021; UCP=-0.017242,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
legend,cluster_stationtype_summary,Station count by cluster and station type.,,0,Cluster 1 (Urban core),交通站,Yes,,,,,,,,,Baseline+Meteorology,,Station_Count=1
legend,cluster_stationtype_summary,Station count by cluster and station type.,,0,Cluster 1 (Urban core),国控站,No,,,,,,,,,Baseline+Meteorology,,Station_Count=15
legend,cluster_stationtype_summary,Station count by cluster and station type.,,0,Cluster 1 (Urban core),市控站,No,,,,,,,,,Baseline+Meteorology,,Station_Count=23
legend,cluster_stationtype_summary,Station count by cluster and station type.,,1,Cluster 2 (Regional background),国控站,No,,,,,,,,,Baseline+Meteorology,,Station_Count=2
legend,cluster_stationtype_summary,Station count by cluster and station type.,,1,Cluster 2 (Regional background),市控站,No,,,,,,,,,Baseline+Meteorology,,Station_Count=6
legend,cluster_stationtype_summary,Station count by cluster and station type.,,2,Cluster 3 (Transitional/source-influenced),市控站,No,,,,,,,,,Baseline+Meteorology,,Station_Count=1
legend,cluster_stationtype_summary,Station count by cluster and station type.,,3,Cluster 4 (Traffic–topology responsive),交通站,Yes,,,,,,,,,Baseline+Meteorology,,Station_Count=1
legend,cluster_stationtype_summary,Station count by cluster and station type.,,4,Cluster 5 (Traffic–land-use responsive),交通站,Yes,,,,,,,,,Baseline+Meteorology,,Station_Count=1
